class,stop_id,filename,success,reason,candidate_count,score,area_ratio,aspect_ratio,rectangularity,white_ratio,dark_ring_ratio,output_path
busy_9,stop_010,0047.jpg,True,,1,9.923787,0.113698,1.436922,0.913775,0.767045,0.053328,results/rectified_dataset/images/busy_9/stop_010/0047.jpg
busy_9,stop_010,0048.jpg,True,,1,9.942086,0.113275,1.434121,0.908659,0.769972,0.069278,results/rectified_dataset/images/busy_9/stop_010/0048.jpg
busy_9,stop_010,0049.jpg,True,,1,9.911723,0.112773,1.434408,0.907196,0.766960,0.055885,results/rectified_dataset/images/busy_9/stop_010/0049.jpg
busy_9,stop_011,0050.jpg,True,,2,9.963049,0.079530,1.446030,0.874472,0.732628,0.087459,results/rectified_dataset/images/busy_9/stop_011/0050.jpg
busy_9,stop_011,0051.jpg,True,,2,9.931805,0.079714,1.440264,0.877135,0.730980,0.078734,results/rectified_dataset/images/busy_9/stop_011/0051.jpg
busy_9,stop_011,0052.jpg,True,,2,10.019913,0.079425,1.453196,0.876192,0.736094,0.102922,results/rectified_dataset/images/busy_9/stop_011/0052.jpg
busy_9,stop_011,0053.jpg,True,,2,10.033117,0.079971,1.453988,0.880061,0.738437,0.103734,results/rectified_dataset/images/busy_9/stop_011/0053.jpg
busy_9,stop_011,0054.jpg,True,,2,9.996034,0.079715,1.447608,0.875692,0.739233,0.097565,results/rectified_dataset/images/busy_9/stop_011/0054.jpg
busy_9,stop_012,0055.jpg,True,,1,9.865537,0.107746,1.419451,0.916106,0.763835,0.046347,results/rectified_dataset/images/busy_9/stop_012/0055.jpg
busy_9,stop_012,0056.jpg,True,,1,9.879776,0.107266,1.424279,0.910093,0.765398,0.050487,results/rectified_dataset/images/busy_9/stop_012/0056.jpg
busy_9,stop_012,0057.jpg,True,,1,9.882889,0.107109,1.427333,0.907530,0.765952,0.049188,results/rectified_dataset/images/busy_9/stop_012/0057.jpg
busy_9,stop_012,0058.jpg,True,,1,9.879852,0.107367,1.426969,0.911427,0.764943,0.046023,results/rectified_dataset/images/busy_9/stop_012/0058.jpg
busy_9,stop_012,0059.jpg,True,,1,9.886146,0.107705,1.424279,0.914245,0.765384,0.050568,results/rectified_dataset/images/busy_9/stop_012/0059.jpg
busy_10,stop_001,0000.jpg,True,,2,9.871257,0.065312,1.404841,0.894493,0.728693,0.075609,results/rectified_dataset/images/busy_10/stop_001/0000.jpg
busy_10,stop_001,0001.jpg,True,,2,10.130547,0.065558,1.460675,0.892311,0.749602,0.111445,results/rectified_dataset/images/busy_10/stop_001/0001.jpg
busy_10,stop_001,0002.jpg,True,,2,10.081969,0.065340,1.453429,0.890437,0.746747,0.101055,results/rectified_dataset/images/busy_10/stop_001/0002.jpg
busy_10,stop_001,0003.jpg,True,,2,10.077659,0.065415,1.453696,0.890195,0.743608,0.101055,results/rectified_dataset/images/busy_10/stop_001/0003.jpg
busy_10,stop_001,0004.jpg,True,,2,10.042142,0.065439,1.447049,0.890534,0.742585,0.093304,results/rectified_dataset/images/busy_10/stop_001/0004.jpg
busy_10,stop_002,0005.jpg,True,,1,9.945951,0.097036,1.422892,0.914556,0.760710,0.053896,results/rectified_dataset/images/busy_10/stop_002/0005.jpg
busy_10,stop_002,0006.jpg,True,,1,9.929268,0.096432,1.419974,0.909564,0.753210,0.059091,results/rectified_dataset/images/busy_10/stop_002/0006.jpg
busy_10,stop_002,0007.jpg,True,,1,9.937206,0.096038,1.427551,0.910318,0.746634,0.057183,results/rectified_dataset/images/busy_10/stop_002/0007.jpg
busy_10,stop_002,0008.jpg,True,,1,9.935622,0.096821,1.422573,0.912304,0.762202,0.049756,results/rectified_dataset/images/busy_10/stop_002/0008.jpg
busy_10,stop_002,0009.jpg,True,,1,9.952827,0.097769,1.419688,0.921315,0.766207,0.052719,results/rectified_dataset/images/busy_10/stop_002/0009.jpg
busy_10,stop_003,0010.jpg,True,,1,9.890031,0.104915,1.421546,0.903128,0.749957,0.054911,results/rectified_dataset/images/busy_10/stop_003/0010.jpg
busy_10,stop_003,0011.jpg,True,,1,9.907535,0.104066,1.429359,0.895257,0.752898,0.056778,results/rectified_dataset/images/busy_10/stop_003/0011.jpg
busy_10,stop_003,0012.jpg,True,,1,9.967237,0.104648,1.439201,0.899556,0.755938,0.068222,results/rectified_dataset/images/busy_10/stop_003/0012.jpg
busy_10,stop_003,0013.jpg,True,,1,9.908649,0.103626,1.429359,0.891938,0.752955,0.059781,results/rectified_dataset/images/busy_10/stop_003/0013.jpg
busy_10,stop_003,0014.jpg,True,,1,9.880798,0.104040,1.421546,0.893940,0.750014,0.057143,results/rectified_dataset/images/busy_10/stop_003/0014.jpg
busy_10,stop_004,0015.jpg,True,,1,10.249002,0.074831,1.534184,0.849896,0.505298,0.435511,results/rectified_dataset/images/busy_10/stop_004/0015.jpg
busy_10,stop_004,0016.jpg,True,,1,10.271548,0.074790,1.529852,0.851291,0.500185,0.443385,results/rectified_dataset/images/busy_10/stop_004/0016.jpg
busy_10,stop_004,0017.jpg,True,,1,10.342710,0.074751,1.512041,0.853344,0.542869,0.419968,results/rectified_dataset/images/busy_10/stop_004/0017.jpg
busy_10,stop_004,0018.jpg,True,,2,9.901821,0.074570,1.414060,0.886533,0.721776,0.088880,results/rectified_dataset/images/busy_10/stop_004/0018.jpg
busy_10,stop_004,0019.jpg,True,,2,10.021708,0.074412,1.444573,0.884656,0.728736,0.101420,results/rectified_dataset/images/busy_10/stop_004/0019.jpg
busy_10,stop_005,0020.jpg,True,,1,9.989135,0.083581,1.433257,0.903454,0.763239,0.061323,results/rectified_dataset/images/busy_10/stop_005/0020.jpg
busy_10,stop_005,0021.jpg,True,,1,10.020461,0.083324,1.441872,0.903701,0.765412,0.062865,results/rectified_dataset/images/busy_10/stop_005/0021.jpg
busy_10,stop_005,0022.jpg,True,,1,9.989476,0.083537,1.436451,0.901726,0.764631,0.057183,results/rectified_dataset/images/busy_10/stop_005/0022.jpg
busy_10,stop_005,0023.jpg,True,,1,10.051843,0.083298,1.447039,0.903225,0.766577,0.070657,results/rectified_dataset/images/busy_10/stop_005/0023.jpg
busy_10,stop_005,0024.jpg,True,,1,10.032775,0.084116,1.445031,0.911795,0.765895,0.058076,results/rectified_dataset/images/busy_10/stop_005/0024.jpg
busy_10,stop_006,0025.jpg,True,,2,9.906610,0.118353,1.445076,0.882240,0.744773,0.060714,results/rectified_dataset/images/busy_10/stop_006/0025.jpg
busy_10,stop_006,0026.jpg,True,,2,9.861172,0.118397,1.426895,0.873811,0.744744,0.071469,results/rectified_dataset/images/busy_10/stop_006/0026.jpg
busy_10,stop_006,0027.jpg,True,,2,9.878702,0.117819,1.425518,0.878261,0.742116,0.079099,results/rectified_dataset/images/busy_10/stop_006/0027.jpg
busy_10,stop_006,0028.jpg,True,,2,9.873925,0.117811,1.437223,0.878200,0.742131,0.060024,results/rectified_dataset/images/busy_10/stop_006/0028.jpg
busy_10,stop_006,0029.jpg,True,,2,9.859664,0.117839,1.432731,0.873299,0.742415,0.063352,results/rectified_dataset/images/busy_10/stop_006/0029.jpg
busy_10,stop_007,0030.jpg,True,,1,10.068885,0.059611,1.452783,0.876389,0.740099,0.110958,results/rectified_dataset/images/busy_10/stop_007/0030.jpg
busy_10,stop_007,0031.jpg,True,,1,10.009943,0.059635,1.440579,0.881152,0.734872,0.099269,results/rectified_dataset/images/busy_10/stop_007/0031.jpg
busy_10,stop_007,0032.jpg,True,,1,10.031375,0.059448,1.450789,0.877544,0.736349,0.096997,results/rectified_dataset/images/busy_10/stop_007/0032.jpg
busy_10,stop_007,0033.jpg,True,,1,10.061835,0.059570,1.449113,0.875179,0.736023,0.116640,results/rectified_dataset/images/busy_10/stop_007/0033.jpg
busy_10,stop_007,0034.jpg,True,,1,10.073954,0.059631,1.457151,0.880713,0.734190,0.108442,results/rectified_dataset/images/busy_10/stop_007/0034.jpg
busy_10,stop_008,0035.jpg,True,,1,10.094310,0.062782,1.449562,0.899816,0.760753,0.095211,results/rectified_dataset/images/busy_10/stop_008/0035.jpg
busy_10,stop_008,0036.jpg,True,,1,9.941594,0.063223,1.418104,0.909078,0.751321,0.063920,results/rectified_dataset/images/busy_10/stop_008/0036.jpg
busy_10,stop_008,0037.jpg,True,,1,9.939035,0.063049,1.417530,0.907654,0.754460,0.062175,results/rectified_dataset/images/busy_10/stop_008/0037.jpg
busy_10,stop_008,0038.jpg,True,,1,9.884209,0.062939,1.411992,0.901388,0.747926,0.052273,results/rectified_dataset/images/busy_10/stop_008/0038.jpg
busy_10,stop_008,0039.jpg,True,,1,10.065820,0.062798,1.446852,0.906432,0.759460,0.080844,results/rectified_dataset/images/busy_10/stop_008/0039.jpg
busy_10,stop_009,0040.jpg,True,,1,10.269683,0.101785,1.465530,0.867991,0.697557,0.245820,results/rectified_dataset/images/busy_10/stop_009/0040.jpg
busy_10,stop_009,0041.jpg,True,,1,10.319914,0.101838,1.473362,0.868435,0.702330,0.256412,results/rectified_dataset/images/busy_10/stop_009/0041.jpg
busy_10,stop_009,0042.jpg,True,,1,10.278052,0.102160,1.459875,0.871183,0.694901,0.257102,results/rectified_dataset/images/busy_10/stop_009/0042.jpg
busy_10,stop_009,0043.jpg,True,,1,10.331203,0.101549,1.496043,0.869793,0.708920,0.271266,results/rectified_dataset/images/busy_10/stop_009/0043.jpg
busy_10,stop_009,0044.jpg,True,,1,10.305785,0.101406,1.473251,0.864757,0.699261,0.253409,results/rectified_dataset/images/busy_10/stop_009/0044.jpg
busy_10,stop_010,0045.jpg,True,,1,9.892979,0.106390,1.423436,0.889334,0.765597,0.055195,results/rectified_dataset/images/busy_10/stop_010/0045.jpg
busy_10,stop_010,0046.jpg,True,,1,9.926126,0.107791,1.420184,0.904665,0.767330,0.064773,results/rectified_dataset/images/busy_10/stop_010/0046.jpg
busy_10,stop_010,0047.jpg,True,,1,9.894368,0.107580,1.418232,0.899192,0.765455,0.056615,results/rectified_dataset/images/busy_10/stop_010/0047.jpg
busy_10,stop_010,0048.jpg,True,,1,9.878413,0.107170,1.412358,0.894790,0.765213,0.060511,results/rectified_dataset/images/busy_10/stop_010/0048.jpg
busy_10,stop_010,0049.jpg,True,,1,9.929195,0.106771,1.430955,0.896373,0.768338,0.055804,results/rectified_dataset/images/busy_10/stop_010/0049.jpg
busy_10,stop_011,0050.jpg,True,,1,9.935622,0.096821,1.422573,0.912304,0.762202,0.049756,results/rectified_dataset/images/busy_10/stop_011/0050.jpg
busy_10,stop_011,0051.jpg,True,,1,9.952827,0.097769,1.419688,0.921315,0.766207,0.052719,results/rectified_dataset/images/busy_10/stop_011/0051.jpg
busy_10,stop_011,0052.jpg,True,,1,9.890031,0.104915,1.421546,0.903128,0.749957,0.054911,results/rectified_dataset/images/busy_10/stop_011/0052.jpg
busy_10,stop_011,0053.jpg,True,,1,10.051843,0.083298,1.447039,0.903225,0.766577,0.070657,results/rectified_dataset/images/busy_10/stop_011/0053.jpg
busy_10,stop_011,0054.jpg,True,,1,10.032775,0.084116,1.445031,0.911795,0.765895,0.058076,results/rectified_dataset/images/busy_10/stop_011/0054.jpg
busy_10,stop_012,0055.jpg,True,,1,10.051843,0.083298,1.447039,0.903225,0.766577,0.070657,results/rectified_dataset/images/busy_10/stop_012/0055.jpg
busy_10,stop_012,0056.jpg,True,,2,9.859664,0.117839,1.432731,0.873299,0.742415,0.063352,results/rectified_dataset/images/busy_10/stop_012/0056.jpg
busy_10,stop_012,0057.jpg,True,,1,10.031375,0.059448,1.450789,0.877544,0.736349,0.096997,results/rectified_dataset/images/busy_10/stop_012/0057.jpg
busy_10,stop_012,0058.jpg,True,,1,9.941594,0.063223,1.418104,0.909078,0.751321,0.063920,results/rectified_dataset/images/busy_10/stop_012/0058.jpg
busy_10,stop_012,0059.jpg,True,,1,9.939035,0.063049,1.417530,0.907654,0.754460,0.062175,results/rectified_dataset/images/busy_10/stop_012/0059.jpg
